loop,sample,floor,kind,id,count
62005,2,84,drop,"(O)390",41
62005,2,84,drop,"(O)537",1
62005,2,84,drop,"(O)769",2
62005,2,84,drop,"(O)78",1
62005,2,84,drop,"(O)80",1
62005,2,84,geode,"(O)553",1
62005,2,84,loose,"(O)80",1
62005,2,84,monster,"Shadow Brute",1
62005,2,84,node,"Gold node",1
62005,2,84,stone,"",71
62005,2,85,drop,"(O)287",1
62005,2,85,drop,"(O)382",2
62005,2,85,drop,"(O)384",1
62005,2,85,drop,"(O)390",26
62005,2,85,drop,"(O)537",1
62005,2,85,drop,"(O)769",1
62005,2,85,geode,"(O)562",1
62005,2,85,monster,"Lava Crab",1
62005,2,85,monster,"Shadow Shaman",1
62005,2,85,stone,"",41
62005,2,86,drop,"(O)382",3
62005,2,86,drop,"(O)384",5
62005,2,86,drop,"(O)390",26
62005,2,86,drop,"(O)769",2
62005,2,86,monster,"Shadow Shaman",2
62005,2,86,node,"Gold node",1
62005,2,86,stone,"",52
62005,2,87,drop,"(O)380",1
62005,2,87,drop,"(O)382",4
62005,2,87,drop,"(O)384",3
62005,2,87,drop,"(O)390",31
62005,2,87,drop,"(O)537",1
62005,2,87,drop,"(O)766",3
62005,2,87,drop,"(O)769",1
62005,2,87,drop,"(O)92",1
62005,2,87,geode,"(O)547",1
62005,2,87,monster,"Lava Crab",1
62005,2,87,monster,"Shadow Brute",1
62005,2,87,monster,"Shadow Shaman",1
62005,2,87,monster,"Sludge",4
62005,2,87,node,"Gold node",1
62005,2,87,stone,"",57
62005,2,88,container,"",7
62005,2,88,drop,"(F)1395",1
62005,2,88,drop,"(O)380",3
62005,2,88,drop,"(O)382",7
62005,2,88,drop,"(O)384",25
62005,2,88,drop,"(O)390",25
62005,2,88,drop,"(O)537",1
62005,2,88,drop,"(O)60",1
62005,2,88,drop,"(O)766",2
62005,2,88,drop,"(O)769",2
62005,2,88,drop,"(O)78",1
62005,2,88,drop,"(O)881",6
62005,2,88,drop,"(O)92",1
62005,2,88,drop,"(O)93",8
62005,2,88,geode,"(O)543",1
62005,2,88,loose,"(O)93",8
62005,2,88,monster,"Shadow Brute",3
62005,2,88,monster,"Sludge",2
62005,2,88,node,"Gold node",8
62005,2,88,stone,"",57
62005,2,89,drop,"(O)157",1
62005,2,89,drop,"(O)287",2
62005,2,89,drop,"(O)380",1
62005,2,89,drop,"(O)717",3
62005,2,89,drop,"(O)766",2
62005,2,89,drop,"(O)768",1
62005,2,89,drop,"(O)769",3
62005,2,89,drop,"(O)92",2
62005,2,89,monster,"Lava Crab",5
62005,2,89,monster,"Metal Head",2
62005,2,89,monster,"Shadow Brute",2
62005,2,89,monster,"Shadow Shaman",1
62005,2,89,monster,"Sludge",5
62005,2,91,drop,"(O)157",1
62005,2,91,drop,"(O)382",1
62005,2,91,drop,"(O)766",8
62005,2,91,drop,"(O)80",1
62005,2,91,drop,"(O)92",3
62005,2,91,loose,"(O)80",1
62005,2,91,monster,"Sludge",8
62005,2,92,drop,"(O)382",1
62005,2,92,drop,"(O)384",2
62005,2,92,drop,"(O)390",9
62005,2,92,drop,"(O)766",1
62005,2,92,drop,"(O)92",1
62005,2,92,monster,"Sludge",2
62005,2,92,node,"Gold node",1
62005,2,92,stone,"",14
62005,2,93,drop,"(O)380",2
62005,2,93,drop,"(O)382",1
62005,2,93,drop,"(O)390",9
62005,2,93,drop,"(O)420",5
62005,2,93,drop,"(O)422",5
62005,2,93,drop,"(O)717",1
62005,2,93,drop,"(O)768",3
62005,2,93,drop,"(O)769",1
62005,2,93,loose,"(O)420",5
62005,2,93,loose,"(O)422",5
62005,2,93,monster,"Lava Crab",2
62005,2,93,monster,"Metal Head",4
62005,2,93,monster,"Shadow Brute",2
62005,2,93,monster,"Sludge",1
62005,2,93,stone,"",19
62005,2,94,drop,"(O)382",7
62005,2,94,drop,"(O)384",8
62005,2,94,drop,"(O)390",28
62005,2,94,drop,"(O)64",1
62005,2,94,drop,"(O)72",1
62005,2,94,drop,"(O)766",3
62005,2,94,drop,"(O)768",2
62005,2,94,drop,"(O)769",5
62005,2,94,drop,"(O)814",1
62005,2,94,drop,"(O)92",3
62005,2,94,drop,"(O)93",1
62005,2,94,loose,"(O)93",1
62005,2,94,monster,"Shadow Shaman",4
62005,2,94,monster,"Sludge",3
62005,2,94,monster,"Squid Kid",2
62005,2,94,node,"Diamond node",1
62005,2,94,node,"Gold node",3
62005,2,94,node,"Ruby node",1
62005,2,94,stone,"",62
62005,2,95,drop,"(O)382",2
62005,2,95,drop,"(O)390",26
62005,2,95,drop,"(O)537",1
62005,2,95,drop,"(O)749",1
62005,2,95,drop,"(O)766",1
62005,2,95,drop,"(O)92",1
62005,2,95,geode,"(O)378",3
62005,2,95,geode,"(O)575",1
62005,2,95,monster,"Sludge",1
62005,2,95,stone,"",41
62005,2,96,container,"",4
62005,2,96,drop,"(O)382",10
62005,2,96,drop,"(O)384",15
62005,2,96,drop,"(O)390",23
62005,2,96,drop,"(O)766",2
62005,2,96,monster,"Sludge",3
62005,2,96,node,"Gold node",8
62005,2,96,stone,"",50
62005,2,97,drop,"(O)157",1
62005,2,97,drop,"(O)287",1
62005,2,97,drop,"(O)380",1
62005,2,97,drop,"(O)382",10
62005,2,97,drop,"(O)384",8
62005,2,97,drop,"(O)390",72
62005,2,97,drop,"(O)537",2
62005,2,97,drop,"(O)749",2
62005,2,97,drop,"(O)766",1
62005,2,97,drop,"(O)80",1
62005,2,97,drop,"(O)92",1
62005,2,97,geode,"(O)330",1
62005,2,97,geode,"(O)539",1
62005,2,97,geode,"(O)563",1
62005,2,97,geode,"(O)578",1
62005,2,97,loose,"(O)80",1
62005,2,97,monster,"Lava Crab",2
62005,2,97,monster,"Sludge",2
62005,2,97,node,"Gold node",2
62005,2,97,stone,"",124
62005,2,98,container,"",2
62005,2,98,drop,"(O)334",1
62005,2,98,drop,"(O)378",3
62005,2,98,drop,"(O)382",5
62005,2,98,drop,"(O)384",12
62005,2,98,drop,"(O)390",23
62005,2,98,drop,"(O)537",1
62005,2,98,drop,"(O)709",2
62005,2,98,drop,"(O)766",4
62005,2,98,drop,"(O)768",2
62005,2,98,drop,"(O)769",1
62005,2,98,drop,"(O)78",1
62005,2,98,drop,"(O)80",2
62005,2,98,drop,"(O)814",1
62005,2,98,drop,"(O)92",1
62005,2,98,drop,"(O)93",5
62005,2,98,drop,"(O)98",1
62005,2,98,geode,"(O)380",5
62005,2,98,loose,"(O)80",2
62005,2,98,loose,"(O)93",5
62005,2,98,monster,"Lava Crab",1
62005,2,98,monster,"Metal Head",1
62005,2,98,monster,"Shadow Shaman",2
62005,2,98,monster,"Sludge",5
62005,2,98,monster,"Squid Kid",1
62005,2,98,node,"Copper node",1
62005,2,98,node,"Gold node",5
62005,2,98,stone,"",47
62005,2,99,drop,"(O)157",1
62005,2,99,drop,"(O)382",5
62005,2,99,drop,"(O)384",12
62005,2,99,drop,"(O)390",77
62005,2,99,drop,"(O)537",3
62005,2,99,drop,"(O)717",1
62005,2,99,drop,"(O)72",1
62005,2,99,drop,"(O)749",1
62005,2,99,drop,"(O)766",5
62005,2,99,drop,"(O)768",2
62005,2,99,drop,"(O)769",1
62005,2,99,drop,"(O)80",1
62005,2,99,drop,"(O)92",4
62005,2,99,geode,"(O)380",1
62005,2,99,geode,"(O)543",1
62005,2,99,geode,"(O)82",2
62005,2,99,loose,"(O)80",1
62005,2,99,monster,"Lava Crab",3
62005,2,99,monster,"Metal Head",1
62005,2,99,monster,"Shadow Shaman",1
62005,2,99,monster,"Sludge",7
62005,2,99,monster,"Squid Kid",1
62005,2,99,node,"Gold node",5
62005,2,99,stone,"",115
62005,2,101,drop,"(O)157",1
62005,2,101,drop,"(O)382",2
62005,2,101,drop,"(O)384",1
62005,2,101,drop,"(O)390",15
62005,2,101,drop,"(O)537",1
62005,2,101,drop,"(O)72",1
62005,2,101,drop,"(O)766",3
62005,2,101,drop,"(O)92",2
62005,2,101,geode,"(O)382",3
62005,2,101,monster,"Sludge",3
62005,2,101,node,"Diamond node",1
62005,2,101,stone,"",28
62005,2,102,container,"",1
62005,2,102,drop,"(O)380",3
62005,2,102,drop,"(O)382",2
62005,2,102,drop,"(O)384",2
62005,2,102,drop,"(O)390",12
62005,2,102,drop,"(O)60",1
62005,2,102,drop,"(O)768",2
62005,2,102,monster,"Metal Head",2
62005,2,102,node,"Emerald node",1
62005,2,102,node,"Gold node",1
62005,2,102,stone,"",24
62005,2,103,container,"",2
62005,2,103,drop,"(O)380",4
62005,2,103,drop,"(O)382",4
62005,2,103,drop,"(O)384",3
62005,2,103,drop,"(O)390",32
62005,2,103,drop,"(O)537",1
62005,2,103,drop,"(O)766",1
62005,2,103,drop,"(O)92",1
62005,2,103,geode,"(O)380",1
62005,2,103,monster,"Sludge",2
62005,2,103,node,"Gold node",2
62005,2,103,stone,"",52
62005,2,104,container,"",4
62005,2,104,drop,"(O)378",5
62005,2,104,drop,"(O)380",1
62005,2,104,drop,"(O)382",8
62005,2,104,drop,"(O)384",9
62005,2,104,drop,"(O)390",40
62005,2,104,drop,"(O)766",1
62005,2,104,drop,"(O)768",1
62005,2,104,drop,"(O)78",1
62005,2,104,drop,"(O)80",2
62005,2,104,drop,"(O)82",1
62005,2,104,loose,"(O)80",2
62005,2,104,loose,"(O)82",1
62005,2,104,monster,"Metal Head",1
62005,2,104,monster,"Shadow Brute",1
62005,2,104,monster,"Sludge",1
62005,2,104,monster,"Squid Kid",1
62005,2,104,node,"Gold node",5
62005,2,104,stone,"",81
62005,2,105,drop,"(O)382",1
62005,2,105,drop,"(O)390",29
62005,2,105,drop,"(O)537",1
62005,2,105,drop,"(O)749",1
62005,2,105,drop,"(O)766",2
62005,2,105,drop,"(O)92",1
62005,2,105,geode,"(O)378",1
62005,2,105,geode,"(O)553",1
62005,2,105,monster,"Sludge",2
62005,2,105,stone,"",42
62005,2,106,drop,"(O)382",5
62005,2,106,drop,"(O)384",8
62005,2,106,drop,"(O)390",41
62005,2,106,drop,"(O)420",1
62005,2,106,drop,"(O)537",1
62005,2,106,drop,"(O)717",1
62005,2,106,drop,"(O)749",1
62005,2,106,drop,"(O)766",2
62005,2,106,drop,"(O)768",1
62005,2,106,drop,"(O)80",1
62005,2,106,drop,"(O)814",1
62005,2,106,drop,"(O)92",2
62005,2,106,geode,"(O)390",5
62005,2,106,geode,"(O)562",1
62005,2,106,loose,"(O)420",1
62005,2,106,loose,"(O)80",1
62005,2,106,monster,"Lava Crab",1
62005,2,106,monster,"Sludge",2
62005,2,106,monster,"Squid Kid",1
62005,2,106,node,"Gold node",4
62005,2,106,stone,"",73
62005,2,107,container,"",2
62005,2,107,drop,"(O)378",1
62005,2,107,drop,"(O)382",6
62005,2,107,drop,"(O)384",3
62005,2,107,drop,"(O)390",34
62005,2,107,drop,"(O)537",1
62005,2,107,drop,"(O)766",3
62005,2,107,drop,"(O)768",1
62005,2,107,drop,"(O)769",1
62005,2,107,drop,"(O)92",2
62005,2,107,geode,"(O)390",3
62005,2,107,monster,"Lava Crab",1
62005,2,107,monster,"Metal Head",1
62005,2,107,monster,"Shadow Brute",1
62005,2,107,monster,"Sludge",3
62005,2,107,stone,"",52
62005,2,108,container,"",1
62005,2,108,drop,"(O)157",1
62005,2,108,drop,"(O)380",4
62005,2,108,drop,"(O)382",7
62005,2,108,drop,"(O)384",8
62005,2,108,drop,"(O)390",66
62005,2,108,drop,"(O)749",1
62005,2,108,drop,"(O)766",2
62005,2,108,drop,"(O)768",1
62005,2,108,drop,"(O)769",1
62005,2,108,drop,"(O)92",1
62005,2,108,drop,"(O)93",5
62005,2,108,geode,"(O)386",2
62005,2,108,loose,"(O)93",5
62005,2,108,monster,"Shadow Brute",1
62005,2,108,monster,"Sludge",2
62005,2,108,monster,"Squid Kid",1
62005,2,108,node,"Gold node",3
62005,2,108,stone,"",105
62005,2,109,container,"",3
62005,2,109,drop,"(O)382",9
62005,2,109,drop,"(O)384",5
62005,2,109,drop,"(O)390",24
62005,2,109,drop,"(O)537",1
62005,2,109,drop,"(O)78",2
62005,2,109,drop,"(O)82",1
62005,2,109,geode,"(O)378",1
62005,2,109,loose,"(O)82",1
62005,2,109,node,"Gold node",2
62005,2,109,stone,"",49
62005,2,111,drop,"(O)203",1
62005,2,111,drop,"(O)334",1
62005,2,111,drop,"(O)382",3
62005,2,111,drop,"(O)384",4
62005,2,111,drop,"(O)390",17
62005,2,111,drop,"(O)537",2
62005,2,111,drop,"(O)767",2
62005,2,111,drop,"(O)769",3
62005,2,111,geode,"(O)570",2
62005,2,111,monster,"Lava Bat",1
62005,2,111,monster,"Shadow Brute",2
62005,2,111,node,"Gold node",1
62005,2,111,stone,"",45
62005,2,112,drop,"(O)335",1
62005,2,112,drop,"(O)380",1
62005,2,112,drop,"(O)382",7
62005,2,112,drop,"(O)384",9
62005,2,112,drop,"(O)390",21
62005,2,112,drop,"(O)420",8
62005,2,112,drop,"(O)422",3
62005,2,112,drop,"(O)537",1
62005,2,112,drop,"(O)767",2
62005,2,112,drop,"(O)769",2
62005,2,112,drop,"(O)80",2
62005,2,112,geode,"(O)553",1
62005,2,112,loose,"(O)420",8
62005,2,112,loose,"(O)422",3
62005,2,112,loose,"(O)80",2
62005,2,112,monster,"Lava Bat",1
62005,2,112,monster,"Metal Head",1
62005,2,112,monster,"Shadow Brute",2
62005,2,112,node,"Gold node",4
62005,2,112,stone,"",37
62005,2,113,drop,"(O)382",4
62005,2,113,drop,"(O)384",4
62005,2,113,drop,"(O)390",38
62005,2,113,drop,"(O)766",1
62005,2,113,drop,"(O)769",3
62005,2,113,drop,"(O)82",1
62005,2,113,drop,"(O)92",1
62005,2,113,drop,"(O)93",2
62005,2,113,loose,"(O)82",1
62005,2,113,loose,"(O)93",2
62005,2,113,monster,"Shadow Brute",1
62005,2,113,monster,"Shadow Shaman",1
62005,2,113,monster,"Sludge",1
62005,2,113,node,"Gold node",4
62005,2,113,stone,"",55
62005,2,114,container,"",1
62005,2,114,drop,"(O)380",2
62005,2,114,drop,"(O)382",9
62005,2,114,drop,"(O)384",11
62005,2,114,drop,"(O)390",55
62005,2,114,drop,"(O)420",1
62005,2,114,drop,"(O)537",3
62005,2,114,drop,"(O)688",1
62005,2,114,drop,"(O)766",3
62005,2,114,drop,"(O)767",4
62005,2,114,drop,"(O)768",1
62005,2,114,drop,"(O)769",1
62005,2,114,drop,"(O)80",2
62005,2,114,drop,"(O)92",2
62005,2,114,geode,"(O)330",1
62005,2,114,geode,"(O)390",8
62005,2,114,loose,"(O)420",1
62005,2,114,loose,"(O)80",2
62005,2,114,monster,"Lava Bat",2
62005,2,114,monster,"Metal Head",1
62005,2,114,monster,"Shadow Brute",1
62005,2,114,monster,"Sludge",4
62005,2,114,node,"Gold node",4
62005,2,114,stone,"",86
62005,2,115,drop,"(O)380",1
62005,2,115,drop,"(O)382",1
62005,2,115,drop,"(O)384",1
62005,2,115,drop,"(O)390",15
62005,2,115,drop,"(O)769",2
62005,2,115,monster,"Shadow Shaman",1
62005,2,115,stone,"",25
62005,2,116,container,"",1
62005,2,116,drop,"(O)382",6
62005,2,116,drop,"(O)384",11
62005,2,116,drop,"(O)390",45
62005,2,116,drop,"(O)537",4
62005,2,116,drop,"(O)80",2
62005,2,116,geode,"(O)540",2
62005,2,116,geode,"(O)565",1
62005,2,116,geode,"(O)578",1
62005,2,116,loose,"(O)80",2
62005,2,116,node,"Gold node",4
62005,2,116,stone,"",88
62005,2,117,drop,"(O)287",1
62005,2,117,drop,"(O)382",6
62005,2,117,drop,"(O)384",7
62005,2,117,drop,"(O)390",34
62005,2,117,drop,"(O)537",4
62005,2,117,drop,"(O)60",1
62005,2,117,drop,"(O)749",1
62005,2,117,drop,"(O)766",1
62005,2,117,drop,"(O)768",1
62005,2,117,drop,"(O)80",1
62005,2,117,geode,"(O)384",3
62005,2,117,geode,"(O)547",1
62005,2,117,geode,"(O)553",1
62005,2,117,geode,"(O)563",1
62005,2,117,geode,"(O)567",1
62005,2,117,loose,"(O)80",1
62005,2,117,monster,"Lava Crab",1
62005,2,117,monster,"Sludge",1
62005,2,117,monster,"Squid Kid",1
62005,2,117,node,"Emerald node",1
62005,2,117,node,"Gold node",2
62005,2,117,stone,"",72
62005,2,118,drop,"(O)380",2
62005,2,118,drop,"(O)382",6
62005,2,118,drop,"(O)384",8
62005,2,118,drop,"(O)390",52
62005,2,118,drop,"(O)537",4
62005,2,118,drop,"(O)62",1
62005,2,118,drop,"(O)749",2
62005,2,118,drop,"(O)766",3
62005,2,118,drop,"(O)767",3
62005,2,118,drop,"(O)768",1
62005,2,118,drop,"(O)80",1
62005,2,118,drop,"(O)92",4
62005,2,118,drop,"(O)93",2
62005,2,118,geode,"(O)123",1
62005,2,118,geode,"(O)380",1
62005,2,118,geode,"(O)390",6
62005,2,118,geode,"(O)554",1
62005,2,118,geode,"(O)563",1
62005,2,118,loose,"(O)80",1
62005,2,118,loose,"(O)93",2
62005,2,118,monster,"Lava Bat",2
62005,2,118,monster,"Metal Head",1
62005,2,118,monster,"Shadow Brute",1
62005,2,118,monster,"Sludge",4
62005,2,118,node,"Aquamarine node",1
62005,2,118,node,"Gold node",4
62005,2,118,stone,"",93
62005,2,119,drop,"(O)382",2
62005,2,119,drop,"(O)384",5
62005,2,119,drop,"(O)390",20
62005,2,119,drop,"(O)537",1
62005,2,119,drop,"(O)80",1
62005,2,119,geode,"(O)553",1
62005,2,119,loose,"(O)80",1
62005,2,119,node,"Gold node",2
62005,2,119,stone,"",36
62005,3,81,drop,"(O)382",7
62005,3,81,drop,"(O)390",12
62005,3,81,drop,"(O)766",3
62005,3,81,drop,"(O)92",1
62005,3,81,monster,"Lava Crab",1
62005,3,81,monster,"Sludge",4
62005,3,81,stone,"",14
62005,3,82,container,"",1
62005,3,82,drop,"(O)380",5
62005,3,82,drop,"(O)382",2
62005,3,82,drop,"(O)384",3
62005,3,82,drop,"(O)390",31
62005,3,82,drop,"(O)537",1
62005,3,82,drop,"(O)766",2
62005,3,82,drop,"(O)768",2
62005,3,82,drop,"(O)769",1
62005,3,82,drop,"(O)92",2
62005,3,82,geode,"(O)378",1
62005,3,82,monster,"Metal Head",3
62005,3,82,monster,"Shadow Shaman",1
62005,3,82,monster,"Sludge",2
62005,3,82,stone,"",56
62005,3,83,container,"",3
62005,3,83,drop,"(O)382",2
62005,3,83,drop,"(O)384",1
62005,3,83,drop,"(O)390",13
62005,3,83,drop,"(O)420",5
62005,3,83,drop,"(O)422",1
62005,3,83,drop,"(O)537",2
62005,3,83,drop,"(O)749",1
62005,3,83,drop,"(O)769",1
62005,3,83,drop,"(O)78",4
62005,3,83,geode,"(O)384",1
62005,3,83,geode,"(O)543",1
62005,3,83,geode,"(O)578",1
62005,3,83,loose,"(O)420",5
62005,3,83,loose,"(O)422",1
62005,3,83,monster,"Shadow Brute",1
62005,3,83,stone,"",27
62005,3,84,drop,"(O)287",1
62005,3,84,drop,"(O)378",12
62005,3,84,drop,"(O)380",1
62005,3,84,drop,"(O)382",4
62005,3,84,drop,"(O)384",13
62005,3,84,drop,"(O)390",44
62005,3,84,drop,"(O)537",1
62005,3,84,drop,"(O)60",1
62005,3,84,drop,"(O)93",2
62005,3,84,geode,"(O)382",10
62005,3,84,loose,"(O)93",2
62005,3,84,monster,"Lava Crab",2
62005,3,84,node,"Copper node",5
62005,3,84,node,"Emerald node",1
62005,3,84,node,"Gold node",5
62005,3,84,stone,"",92
62005,3,85,drop,"(O)157",1
62005,3,85,drop,"(O)382",6
62005,3,85,drop,"(O)390",25
62005,3,85,drop,"(O)537",1
62005,3,85,drop,"(O)766",3
62005,3,85,drop,"(O)769",2
62005,3,85,drop,"(O)92",2
62005,3,85,geode,"(O)543",1
62005,3,85,monster,"Shadow Shaman",2
62005,3,85,monster,"Sludge",3
62005,3,85,stone,"",40
62005,3,86,drop,"(O)380",2
62005,3,86,drop,"(O)382",2
62005,3,86,drop,"(O)384",8
62005,3,86,drop,"(O)390",30
62005,3,86,drop,"(O)766",1
62005,3,86,drop,"(O)769",1
62005,3,86,drop,"(O)80",1
62005,3,86,drop,"(O)92",1
62005,3,86,drop,"(O)93",6
62005,3,86,loose,"(O)80",1
62005,3,86,loose,"(O)93",6
62005,3,86,monster,"Shadow Shaman",1
62005,3,86,monster,"Sludge",1
62005,3,86,node,"Gold node",3
62005,3,86,stone,"",47
62005,3,87,drop,"(O)382",5
62005,3,87,drop,"(O)384",9
62005,3,87,drop,"(O)390",55
62005,3,87,node,"Gold node",3
62005,3,87,stone,"",90
62005,3,88,container,"",2
62005,3,88,drop,"(O)380",6
62005,3,88,drop,"(O)382",4
62005,3,88,drop,"(O)384",4
62005,3,88,drop,"(O)390",28
62005,3,88,drop,"(O)420",9
62005,3,88,drop,"(O)422",3
62005,3,88,drop,"(O)537",1
62005,3,88,drop,"(O)766",1
62005,3,88,drop,"(O)768",1
62005,3,88,drop,"(O)82",1
62005,3,88,drop,"(O)92",1
62005,3,88,geode,"(O)384",3
62005,3,88,loose,"(O)420",9
62005,3,88,loose,"(O)422",3
62005,3,88,loose,"(O)82",1
62005,3,88,monster,"Metal Head",1
62005,3,88,monster,"Shadow Brute",1
62005,3,88,monster,"Sludge",2
62005,3,88,node,"Gold node",2
62005,3,88,stone,"",40
62005,3,89,drop,"(O)382",8
62005,3,89,drop,"(O)384",5
62005,3,89,drop,"(O)390",22
62005,3,89,drop,"(O)537",2
62005,3,89,drop,"(O)769",4
62005,3,89,geode,"(O)390",3
62005,3,89,geode,"(O)570",1
62005,3,89,monster,"Metal Head",1
62005,3,89,monster,"Shadow Brute",2
62005,3,89,monster,"Shadow Shaman",2
62005,3,89,node,"Gold node",2
62005,3,89,stone,"",62
62005,3,91,container,"",2
62005,3,91,drop,"(O)287",1
62005,3,91,drop,"(O)380",3
62005,3,91,drop,"(O)382",8
62005,3,91,drop,"(O)384",4
62005,3,91,drop,"(O)390",38
62005,3,91,drop,"(O)749",1
62005,3,91,drop,"(O)766",1
62005,3,91,drop,"(O)769",1
62005,3,91,drop,"(O)92",1
62005,3,91,geode,"(O)86",1
62005,3,91,monster,"Lava Crab",1
62005,3,91,monster,"Shadow Brute",1
62005,3,91,monster,"Sludge",1
62005,3,91,node,"Gold node",2
62005,3,91,stone,"",77
62005,3,92,container,"",1
62005,3,92,drop,"(O)335",1
62005,3,92,drop,"(O)382",2
62005,3,92,drop,"(O)384",5
62005,3,92,drop,"(O)390",25
62005,3,92,drop,"(O)537",3
62005,3,92,drop,"(O)768",2
62005,3,92,drop,"(O)92",1
62005,3,92,geode,"(O)547",1
62005,3,92,geode,"(O)563",1
62005,3,92,geode,"(O)570",1
62005,3,92,monster,"Metal Head",2
62005,3,92,monster,"Shadow Brute",1
62005,3,92,monster,"Sludge",2
62005,3,92,node,"Gold node",1
62005,3,92,stone,"",39
62005,3,93,container,"",4
62005,3,93,drop,"(O)157",1
62005,3,93,drop,"(O)334",1
62005,3,93,drop,"(O)380",1
62005,3,93,drop,"(O)382",7
62005,3,93,drop,"(O)384",9
62005,3,93,drop,"(O)390",30
62005,3,93,drop,"(O)537",1
62005,3,93,drop,"(O)64",1
62005,3,93,drop,"(O)709",2
62005,3,93,drop,"(O)717",2
62005,3,93,drop,"(O)766",2
62005,3,93,drop,"(O)768",2
62005,3,93,drop,"(O)80",1
62005,3,93,drop,"(O)92",2
62005,3,93,geode,"(O)82",1
62005,3,93,loose,"(O)80",1
62005,3,93,monster,"Lava Crab",2
62005,3,93,monster,"Metal Head",3
62005,3,93,monster,"Shadow Brute",2
62005,3,93,monster,"Shadow Shaman",1
62005,3,93,monster,"Sludge",3
62005,3,93,node,"Gold node",3
62005,3,93,node,"Ruby node",1
62005,3,93,stone,"",54
62005,3,94,container,"",1
62005,3,94,drop,"(O)382",7
62005,3,94,drop,"(O)390",49
62005,3,94,drop,"(O)537",4
62005,3,94,drop,"(O)769",1
62005,3,94,drop,"(O)80",2
62005,3,94,geode,"(O)386",3
62005,3,94,geode,"(O)539",1
62005,3,94,geode,"(O)82",2
62005,3,94,loose,"(O)80",2
62005,3,94,monster,"Shadow Shaman",1
62005,3,94,stone,"",65
62005,3,95,drop,"(O)382",3
62005,3,95,drop,"(O)384",1
62005,3,95,drop,"(O)390",32
62005,3,95,drop,"(O)537",3
62005,3,95,geode,"(O)554",1
62005,3,95,geode,"(O)562",1
62005,3,95,geode,"(O)575",1
62005,3,95,stone,"",59
62005,3,96,drop,"(O)157",1
62005,3,96,drop,"(O)378",1
62005,3,96,drop,"(O)380",1
62005,3,96,drop,"(O)382",8
62005,3,96,drop,"(O)384",13
62005,3,96,drop,"(O)390",48
62005,3,96,drop,"(O)537",2
62005,3,96,drop,"(O)66",1
62005,3,96,drop,"(O)766",4
62005,3,96,drop,"(O)769",1
62005,3,96,drop,"(O)92",2
62005,3,96,geode,"(O)390",5
62005,3,96,geode,"(O)570",1
62005,3,96,monster,"Metal Head",1
62005,3,96,monster,"Shadow Brute",1
62005,3,96,monster,"Shadow Shaman",1
62005,3,96,monster,"Sludge",4
62005,3,96,node,"Amethyst node",1
62005,3,96,node,"Gold node",6
62005,3,96,stone,"",91
62005,3,97,drop,"(O)378",2
62005,3,97,drop,"(O)380",1
62005,3,97,drop,"(O)382",9
62005,3,97,drop,"(O)384",17
62005,3,97,drop,"(O)390",56
62005,3,97,drop,"(O)537",4
62005,3,97,drop,"(O)68",1
62005,3,97,drop,"(O)766",2
62005,3,97,drop,"(O)80",1
62005,3,97,drop,"(O)93",2
62005,3,97,geode,"(O)390",1
62005,3,97,geode,"(O)82",3
62005,3,97,loose,"(O)80",1
62005,3,97,loose,"(O)93",2
62005,3,97,monster,"Sludge",2
62005,3,97,node,"Copper node",1
62005,3,97,node,"Gold node",7
62005,3,97,node,"Topaz node",1
62005,3,97,stone,"",121
62005,3,98,drop,"(O)287",3
62005,3,98,drop,"(O)717",2
62005,3,98,drop,"(O)766",6
62005,3,98,drop,"(O)769",2
62005,3,98,drop,"(O)92",6
62005,3,98,monster,"Lava Crab",5
62005,3,98,monster,"Metal Head",1
62005,3,98,monster,"Shadow Brute",2
62005,3,98,monster,"Shadow Shaman",1
62005,3,98,monster,"Sludge",8
62005,3,99,drop,"(O)287",1
62005,3,99,drop,"(O)382",9
62005,3,99,drop,"(O)384",9
62005,3,99,drop,"(O)390",96
62005,3,99,drop,"(O)537",4
62005,3,99,drop,"(O)769",1
62005,3,99,drop,"(O)80",2
62005,3,99,geode,"(O)390",5
62005,3,99,geode,"(O)539",1
62005,3,99,geode,"(O)575",1
62005,3,99,geode,"(O)578",1
62005,3,99,loose,"(O)80",2
62005,3,99,monster,"Lava Crab",1
62005,3,99,monster,"Metal Head",1
62005,3,99,monster,"Shadow Brute",1
62005,3,99,node,"Gold node",2
62005,3,99,stone,"",146
62005,3,101,drop,"(O)382",2
62005,3,101,drop,"(O)384",2
62005,3,101,drop,"(O)390",12
62005,3,101,node,"Gold node",2
62005,3,101,stone,"",24
62005,3,102,drop,"(O)380",1
62005,3,102,drop,"(O)382",5
62005,3,102,drop,"(O)384",7
62005,3,102,drop,"(O)390",44
62005,3,102,drop,"(O)537",2
62005,3,102,drop,"(O)766",1
62005,3,102,drop,"(O)92",1
62005,3,102,geode,"(O)390",3
62005,3,102,geode,"(O)578",1
62005,3,102,monster,"Sludge",1
62005,3,102,node,"Gold node",3
62005,3,102,stone,"",73
62005,3,103,drop,"(O)335",1
62005,3,103,drop,"(O)378",3
62005,3,103,drop,"(O)380",1
62005,3,103,drop,"(O)382",8
62005,3,103,drop,"(O)384",7
62005,3,103,drop,"(O)390",48
62005,3,103,drop,"(O)66",1
62005,3,103,drop,"(O)766",2
62005,3,103,drop,"(O)769",5
62005,3,103,drop,"(O)92",3
